witness_id,claim_id,witness_first_name,witness_middle_name,witness_last_name,witness_full_name,witness_mobile,witness_email,witness_gender,witness_dob,witness_gov_id,member_id
WIT-11538,CLM-02260,Ayaan,,Nadkarni,Ayaan Nadkarni,97546007476,ayaan73@gmail.com,M,1982-03-06,AADHAR-9008-6173-6278,
WIT-11539,CLM-02326,Jagat,,Kannan,Jagat Kannan,97985027045,jagat78@gmail.com,M,1976-06-29,UID-225080503201,
WIT-11540,CLM-02326,Atharv,,Chad,Atharv Chad,99436452813,atharv48@gmail.com,M,1978-01-07,AADHAR-3556-8977-8554,
WIT-11541,CLM-00252,Dhruv,,Thakkar,Dhruv Thakkar,99775417341,dhruv46@hotmail.com,M,1982-01-26,UID-209811491199,
WIT-11542,CLM-00189,Harita,,Sankaran,Harita Sankaran,99462811790,harita40@hotmail.com,F,1957-03-18,UID-444269494706,
WIT-11543,CLM-00189,Ishita,,Parmar,Ishita Parmar,97564635798,ishita18@gmail.com,F,2006-12-24,VOTER-D934923,
WIT-11544,CLM-02450,Wriddhish,,Gera,Wriddhish Gera,98553907693,wriddhish28@yahoo.com,M,1981-04-06,AADHAR-3360-7549-9833,MEM-13303
WIT-11545,CLM-02450,Wakeeta,,Gulati,Wakeeta Gulati,97465025258,wakeeta87@live.com,F,2005-03-23,AADHAR-9580-7915-2202,
WIT-11546,CLM-02310,Rishi,,Savant,Rishi Savant,99060170423,rishi65@hotmail.com,M,1989-05-30,UID-339273481621,
WIT-11547,CLM-02310,Noah,,Borah,Noah Borah,97648606226,noah65@outlook.co.in,M,1999-09-05,UID-383213240904,
WIT-11548,CLM-02310,George,,Radhakrishnan,George Radhakrishnan,97744190187,george74@yahoo.com,M,1981-09-03,AADHAR-8133-2340-9636,
WIT-11549,CLM-00453,Widisha,,Palla,Widisha Palla,98085577117,yutika38@outlook.co.in,F,2001-05-21,UID-799187529363,
WIT-11550,CLM-01891,Yoshita,,Toor,Yoshita Toor,99411557684,yoshita22@outlook.co.in,F,1965-09-27,VOTER-A319392,
WIT-11551,CLM-02554,Isha,,Rattan,Isha Rattan,99781826480,isha51@yahoo.com,F,1969-01-14,VOTER-C759594,
WIT-11552,CLM-01149,Noah,,Pathak,Noah Pathak,98059419927,noah84@live.com,M,1961-01-30,AADHAR-9142-4857-3364,
WIT-11553,CLM-01149,Irya,,Cheema,Irya Cheema,99437012703,irya65@yahoo.com,F,1990-12-23,AADHAR-5838-7602-9424,
WIT-11554,CLM-01094,Gautam,,Bhagat,Gautam Bhagat,97385282186,gautam75@gmail.com,M,1979-07-31,UID-728951703634,
WIT-11555,CLM-00149,Hredhaan,,Gara,Hredhaan Gara,97098696029,hredhaan34@gmail.com,M,1988-02-06,AADHAR-1761-5820-2067,MEM-10068
WIT-11556,CLM-00149,Ishaan,,Sarna,Ishaan Sarna,99871524951,ishaan93@gmail.com,M,1998-12-03,UID-327487063664,
WIT-11557,CLM-00149,Patrick,,Varma,Patrick Varma,98310337289,patrick94@live.com,M,1981-04-12,UID-130666432763,
WIT-11558,CLM-00209,Lakshit,,Sehgal,Lakshit Sehgal,99566755082,lakshit59@yahoo.com,M,1972-10-14,UID-556384264731,
WIT-11559,CLM-00209,Tarak,,Anand,Tarak Anand,99311116643,tarak14@hotmail.com,M,1957-10-11,AADHAR-1058-8509-6546,
WIT-11560,CLM-00209,Faras,,Desai,Faras Desai,98273348177,faras33@live.com,M,1950-02-20,AADHAR-2488-5847-1694,
WIT-11561,CLM-00045,Vinaya,,Korpal,Vinaya Korpal,97018510799,vinaya97@live.com,F,1980-06-21,VOTER-C565083,
WIT-11562,CLM-00045,Balendra,,Bandi,Balendra Bandi,98992888063,balendra35@live.com,M,2002-04-05,UID-979884292274,
WIT-11563,CLM-02682,Baljiwan,,Lad,Baljiwan Lad,97362437804,baljiwan38@rediffmail.com,M,1950-08-24,VOTER-C413325,
WIT-11564,CLM-02682,Bhanumati,,Kapur,Bhanumati Kapur,97627233732,bhanumati92@gmail.com,F,2003-04-04,VOTER-C986760,
WIT-11565,CLM-00977,Naksh,,Badal,Naksh Badal,98471641915,naksh40@yahoo.com,M,1976-04-05,AADHAR-5838-7197-2213,MEM-12410
WIT-11566,CLM-00977,Qadim,,Sane,Qadim Sane,99137169576,qadim76@outlook.co.in,M,1959-01-27,AADHAR-5988-1911-6794,
WIT-11567,CLM-00977,Netra,,Garg,Netra Garg,99453397472,netra63@hotmail.com,F,1959-03-06,UID-404342610745,
WIT-11568,CLM-01530,Dalbir,,Iyer,Dalbir Iyer,97928574094,dalbir13@outlook.co.in,M,1953-02-09,AADHAR-6382-3912-6564,
WIT-11569,CLM-01583,Zilmil,,Mody,Zilmil Mody,97837361500,zilmil16@yahoo.com,F,1955-10-15,UID-569701881351,
WIT-11570,CLM-01826,Ishanvi,,Bhat,Ishanvi Bhat,97778311614,ishanvi99@hotmail.com,F,1968-08-07,UID-525100811301,MEM-10077
WIT-11571,CLM-00014,Krisha,,Rao,Krisha Rao,98006939743,krisha31@outlook.co.in,F,1996-01-26,UID-327433574763,
WIT-11572,CLM-02168,Isaiah,,Gaba,Isaiah Gaba,98435594935,isaiah97@hotmail.com,M,1992-09-23,AADHAR-9739-8519-9416,
WIT-11573,CLM-02168,Raksha,,Morar,Raksha Morar,97558176342,raksha17@live.com,F,2006-09-08,UID-735683861422,
WIT-11574,CLM-02168,Pushti,,Johal,Pushti Johal,97764582225,pushti45@rediffmail.com,F,1987-10-31,VOTER-E313452,
WIT-11575,CLM-01478,Ryan,,Walia,Ryan Walia,98280549897,ryan73@rediffmail.com,M,1993-10-02,AADHAR-9399-5172-7366,
WIT-11576,CLM-01478,Nitesh,,Arora,Nitesh Arora,98387577557,nitesh61@yahoo.com,M,2001-01-01,UID-783987084287,
WIT-11577,CLM-01478,Falak,,Sane,Falak Sane,99845401628,falak81@outlook.co.in,F,1993-10-12,AADHAR-6480-6251-9444,
WIT-11578,CLM-01209,Girindra,,Pai,Girindra Pai,99891940087,girindra80@hotmail.com,M,1976-08-13,UID-722745086417,
WIT-11579,CLM-01958,Pallavi,,Kara,Pallavi Kara,98330555560,pallavi93@rediffmail.com,F,1982-09-03,UID-344518782665,
WIT-11580,CLM-01958,Maanav,,Kala,Maanav Kala,97607526746,maanav49@gmail.com,M,1951-04-01,VOTER-B228830,
WIT-11581,CLM-00991,Divya,,Goel,Divya Goel,99539052860,divya77@outlook.co.in,F,1970-10-07,VOTER-D639082,MEM-12555
WIT-11582,CLM-00991,Jagvi,,Tiwari,Jagvi Tiwari,98868596278,jagvi40@hotmail.com,F,1968-02-24,AADHAR-7366-2794-2431,
WIT-11583,CLM-00018,Chandani,,Vohra,Chandani Vohra,97433902420,chandani28@hotmail.com,F,2002-01-22,VOTER-A891762,
WIT-11584,CLM-00018,Hiral,,Krishnan,Hiral Krishnan,98408125411,hiral37@live.com,F,1973-11-16,VOTER-C361928,
WIT-11585,CLM-02171,Matthew,,Vaidya,Matthew Vaidya,98028945045,matthew97@outlook.co.in,M,1997-01-20,VOTER-D555578,
WIT-11586,CLM-01730,Chanchal,,Sura,Chanchal Sura,98084344859,chanchal96@live.com,F,1988-05-30,UID-878979052296,
WIT-11587,CLM-01730,Pooja,,Chahal,Pooja Chahal,98245569901,pooja16@outlook.co.in,F,1996-02-29,VOTER-D249779,
WIT-11588,CLM-02681,Neha,,Sathe,Neha Sathe,99673511031,neha36@hotmail.com,F,1952-12-23,AADHAR-6428-2872-8151,
WIT-11589,CLM-02681,Divya,,Vig,Divya Vig,98507904067,divya58@yahoo.com,F,1991-03-26,VOTER-A586237,
WIT-11590,CLM-01652,Jeet,,Choudhury,Jeet Choudhury,97063967614,jeet31@yahoo.com,M,1995-08-16,AADHAR-8996-8811-8515,MEM-12564
WIT-11591,CLM-01652,Daksh,,Raj,Daksh Raj,98367851817,daksh33@gmail.com,M,1961-02-16,AADHAR-7670-6746-1467,
WIT-11592,CLM-01652,Ekbal,,Dhillon,Ekbal Dhillon,99662331196,ekbal29@gmail.com,M,1993-09-25,AADHAR-6297-6407-3685,
WIT-11593,CLM-02808,Varsha,,Shah,Varsha Shah,98995408175,varsha37@rediffmail.com,F,1977-06-07,AADHAR-6400-3076-8268,MEM-12387
WIT-11594,CLM-02808,Harsh,,Manda,Harsh Manda,98861913323,harsh36@rediffmail.com,M,1951-11-05,UID-961322160356,
WIT-11595,CLM-00080,Chandresh,,Agrawal,Chandresh Agrawal,97042653972,chandresh40@hotmail.com,M,1955-05-28,VOTER-B216268,
WIT-11596,CLM-00094,Qasim,,Balay,Qasim Balay,98602033860,qasim54@live.com,M,1950-05-03,UID-969095004660,
WIT-11597,CLM-00094,Aashi,,Mangat,Aashi Mangat,99063875854,aashi48@rediffmail.com,F,1996-10-01,VOTER-B734233,
WIT-11598,CLM-01099,Leena,,Singh,Leena Singh,99509918912,leena35@rediffmail.com,F,1955-02-10,AADHAR-5685-2407-7324,
WIT-11599,CLM-01099,Kiaan,,Raj,Kiaan Raj,98983434010,kiaan20@rediffmail.com,M,1976-07-11,AADHAR-6921-3824-4142,
WIT-11600,CLM-00431,Megha,,Singh,Megha Singh,97115456336,megha70@live.com,F,2000-06-06,VOTER-D180655,
WIT-11601,CLM-00431,Anamika,,Apte,Anamika Apte,97604962121,anamika19@live.com,F,1980-07-15,UID-781623020986,
WIT-11602,CLM-01908,Chaitanya,,Dhar,Chaitanya Dhar,99912363500,chaitanya22@live.com,M,1981-03-23,UID-946347921010,
WIT-11603,CLM-01908,Ayaan,,Misra,Ayaan Misra,98518746142,ayaan60@hotmail.com,M,1995-06-23,UID-638457543282,
WIT-11604,CLM-01908,Qarin,,Srinivas,Qarin Srinivas,97617165895,qarin78@outlook.co.in,M,2005-02-18,AADHAR-8949-6190-6349,
WIT-11605,CLM-00307,Darpan,,Pandya,Darpan Pandya,97559248672,darpan54@gmail.com,M,2002-04-15,VOTER-A958523,
WIT-11606,CLM-00307,Vihaan,,Kapadia,Vihaan Kapadia,98584297365,vihaan29@hotmail.com,M,1992-02-05,UID-263526035141,
WIT-11607,CLM-00307,Meghana,,Anand,Meghana Anand,97008062090,meghana99@live.com,F,1970-01-01,UID-197555129080,MEM-12771
WIT-11608,CLM-01287,Peter,,Sura,Peter Sura,97450594819,peter21@rediffmail.com,M,1985-02-23,AADHAR-2743-3662-6699,
WIT-11609,CLM-01287,Yauvani,,Mitra,Yauvani Mitra,97057264212,yauvani64@outlook.co.in,F,2000-02-16,UID-227676971762,
WIT-11610,CLM-01287,Om,,Patla,Om Patla,99716406461,om42@live.com,M,1973-07-19,VOTER-D180978,
WIT-11611,CLM-01704,Lohit,,Devan,Lohit Devan,99980452371,lohit23@hotmail.com,M,2005-08-27,AADHAR-7795-1821-9028,
WIT-11612,CLM-01704,Indira,,Gole,Indira Gole,99760240501,indira18@outlook.co.in,F,2000-06-03,UID-148722086061,
WIT-11613,CLM-01704,Bhavya,,Bhalla,Bhavya Bhalla,98564748829,bhavya26@hotmail.com,F,1968-08-21,UID-306495173779,
WIT-11614,CLM-02796,Jeet,,Goel,Jeet Goel,97122842173,jeet34@yahoo.com,M,1989-09-15,VOTER-D968927,MEM-10970
WIT-11615,CLM-01725,Banjeet,,Dhar,Banjeet Dhar,97520565817,banjeet74@yahoo.com,M,1985-09-12,AADHAR-6450-4992-2640,
WIT-11616,CLM-01725,Siya,,Kaur,Siya Kaur,99843615459,siya34@outlook.co.in,F,1957-03-01,AADHAR-2243-6800-3598,
WIT-11617,CLM-01725,Faris,,Majumdar,Faris Majumdar,98569211522,faris62@hotmail.com,M,1985-04-09,VOTER-E959675,MEM-13397
WIT-11618,CLM-00713,Indali,,Dass,Indali Dass,98133349747,indali49@yahoo.com,F,1968-10-02,UID-271531931723,
WIT-11619,CLM-02382,Nicholas,,Seth,Nicholas Seth,98616667083,nicholas49@hotmail.com,M,1977-11-19,VOTER-D635756,
WIT-11620,CLM-00227,Wishi,,Shanker,Wishi Shanker,98470831842,wishi60@gmail.com,F,1993-04-02,UID-135876641752,
WIT-11621,CLM-00227,Kai,,Amble,Kai Amble,97323483872,kai13@outlook.co.in,M,1957-11-11,AADHAR-9456-6429-3573,
WIT-11622,CLM-02483,Ekani,,Naik,Ekani Naik,97626804478,ekani16@live.com,F,1969-08-07,UID-558944431909,
WIT-11623,CLM-00758,Frado,,Kalla,Frado Kalla,99699148254,frado30@gmail.com,M,2007-04-22,VOTER-E177448,
WIT-11624,CLM-00758,Adya,,Chand,Adya Chand,99036672295,adya13@hotmail.com,F,1989-10-02,AADHAR-9427-3622-5295,
WIT-11625,CLM-00758,Caleb,,Sankaran,Caleb Sankaran,98717552905,caleb27@gmail.com,M,1961-06-02,VOTER-C533538,
WIT-11626,CLM-02183,Sai,,Dey,Sai Dey,97082053107,sai79@live.com,M,1999-07-29,VOTER-A937999,
WIT-11627,CLM-02183,Omaja,,Chowdhury,Omaja Chowdhury,99243508131,omaja15@hotmail.com,F,1971-09-18,AADHAR-2953-6336-5833,
WIT-11628,CLM-02183,Charles,,Bhatt,Charles Bhatt,99665810712,charles88@hotmail.com,M,1952-09-16,VOTER-D426907,
WIT-11629,CLM-02047,Quincy,,Kota,Quincy Kota,97748110551,quincy82@live.com,M,1950-03-19,UID-534762761192,
WIT-11630,CLM-02047,Gagan,,Wagle,Gagan Wagle,98653946290,gagan69@yahoo.com,M,1990-07-25,VOTER-A530943,
WIT-11631,CLM-02047,Sara,,Thaker,Sara Thaker,99960964753,sara95@gmail.com,F,1963-02-06,AADHAR-3205-6208-3225,
WIT-11632,CLM-00198,Christopher,,Chandra,Christopher Chandra,97481843089,christopher78@outlook.co.in,M,1959-11-03,UID-267118281370,
WIT-11633,CLM-00198,Isha,,Narang,Isha Narang,99412285358,isha20@live.com,F,1995-03-04,AADHAR-3149-6621-3267,
WIT-11634,CLM-00198,Megha,,Bhat,Megha Bhat,99900792406,megha70@yahoo.com,F,1957-05-10,UID-556443691917,
WIT-11635,CLM-00628,Sara,,Jha,Sara Jha,98090202255,sara80@live.com,F,1966-04-30,UID-899483818837,
WIT-11636,CLM-01428,Om,,Mallick,Om Mallick,97155196574,om71@yahoo.com,M,1990-09-28,AADHAR-5537-4382-9310,
WIT-11637,CLM-01643,Robert,,Kaul,Robert Kaul,99085126784,robert56@outlook.co.in,M,2003-03-16,VOTER-B981516,
WIT-11638,CLM-02807,Eta,,Behl,Eta Behl,98234261308,eta85@hotmail.com,F,1967-01-13,AADHAR-4555-9648-8442,
WIT-11639,CLM-02807,Tara,,Chaudhary,Tara Chaudhary,97814502006,tara43@live.com,F,1990-09-09,VOTER-D861629,
WIT-11640,CLM-02807,Chaman,,Modi,Chaman Modi,99297014899,chaman79@hotmail.com,F,1969-03-25,AADHAR-9273-9516-4427,
WIT-11641,CLM-00021,Sarthak,,Taneja,Sarthak Taneja,98212631282,sarthak49@rediffmail.com,M,1975-10-05,VOTER-A818130,
WIT-11642,CLM-00021,Shivansh,,Prabhu,Shivansh Prabhu,99229789398,shivansh44@rediffmail.com,M,1970-05-16,VOTER-D256531,
WIT-11643,CLM-00021,Leena,,Rout,Leena Rout,98074858993,leena43@live.com,F,2001-04-08,UID-438338769077,MEM-11858
WIT-11644,CLM-02745,Rajeshri,,Bhagat,Rajeshri Bhagat,99665608254,rajeshri75@outlook.co.in,F,1966-03-27,AADHAR-3968-8419-4335,
WIT-11645,CLM-02745,Nicholas,,Jani,Nicholas Jani,98106783863,nicholas79@outlook.co.in,M,2005-07-27,UID-250694060089,
WIT-11646,CLM-02745,Jagvi,,Pradhan,Jagvi Pradhan,99199714403,jagvi85@rediffmail.com,F,1972-02-27,VOTER-C470452,
WIT-11647,CLM-00730,Rajata,,Baria,Rajata Baria,98370561941,rajata60@outlook.co.in,F,2000-06-23,UID-571156240201,MEM-12085
WIT-11648,CLM-01482,Aishani,,Barad,Aishani Barad,97668306599,aishani25@hotmail.com,F,1983-02-09,UID-436568742437,
WIT-11649,CLM-01482,Max,,Lala,Max Lala,99832059414,max21@hotmail.com,M,1982-02-10,UID-527061076934,
WIT-11650,CLM-00386,Bahadurjit,,Yadav,Bahadurjit Yadav,98618088229,bahadurjit75@rediffmail.com,M,1950-12-23,AADHAR-6605-4071-7346,
WIT-11651,CLM-00386,Ishaan,,Ganguly,Ishaan Ganguly,98539728867,ishaan44@rediffmail.com,M,1994-03-20,VOTER-B724402,
WIT-11652,CLM-01595,Aarnav,,Chakraborty,Aarnav Chakraborty,97484116403,aarnav66@hotmail.com,M,1998-05-22,VOTER-B811609,
WIT-11653,CLM-01595,Kavya,,Goyal,Kavya Goyal,99805204388,kavya47@outlook.co.in,F,1957-04-10,AADHAR-9953-5193-3660,
WIT-11654,CLM-01595,Yutika,,Nagy,Yutika Nagy,99219595201,yutika34@live.com,F,1966-09-05,AADHAR-2182-7119-5241,
WIT-11655,CLM-01617,Abhiram,,Prabhu,Abhiram Prabhu,97735908303,abhiram56@outlook.co.in,M,1991-10-16,AADHAR-3402-1776-5142,
WIT-11656,CLM-01617,Jack,,Sathe,Jack Sathe,99043664701,jack91@live.com,M,1975-07-08,UID-884724410480,
WIT-11657,CLM-01617,Maanas,,Deol,Maanas Deol,97283602627,maanas15@live.com,M,1951-03-10,AADHAR-4022-9804-3668,
WIT-11658,CLM-02776,Chandresh,,Nath,Chandresh Nath,97340084949,chandresh97@hotmail.com,M,1987-09-13,AADHAR-5982-2573-7965,
WIT-11659,CLM-02776,Rachana,,Zacharia,Rachana Zacharia,98739615287,rachana75@live.com,F,1989-07-10,UID-347673974877,
WIT-11660,CLM-02338,Omisha,,Dhar,Omisha Dhar,98031642352,omisha96@live.com,F,1994-08-06,AADHAR-3836-7354-8933,
WIT-11661,CLM-01835,Nidra,,Barman,Nidra Barman,99355266011,nidra64@outlook.co.in,F,1975-02-28,VOTER-A130116,
WIT-11662,CLM-01835,Oeshi,,Varghese,Oeshi Varghese,98408134597,oeshi91@outlook.co.in,F,1966-01-17,VOTER-E323139,
WIT-11663,CLM-01835,Dev,,Chaudhuri,Dev Chaudhuri,97998181887,dev32@gmail.com,M,1985-02-02,UID-647335426025,MEM-13123
WIT-11664,CLM-00179,Rayaan,,Vora,Rayaan Vora,97790392086,rayaan38@outlook.co.in,M,1987-07-05,VOTER-A398689,
WIT-11665,CLM-02291,Harrison,,Garg,Harrison Garg,97527515377,harrison45@outlook.co.in,M,1983-04-24,VOTER-C218580,
WIT-11666,CLM-02291,Adweta,,Kanda,Adweta Kanda,98246091475,adweta35@hotmail.com,F,1969-02-09,UID-623525663882,
WIT-11667,CLM-01869,Ishaan,,Bedi,Ishaan Bedi,99045776804,ishaan26@outlook.co.in,M,1999-05-26,VOTER-B308602,
WIT-11668,CLM-01869,Rudra,,Kanda,Rudra Kanda,97529393041,rudra93@live.com,M,1969-01-25,AADHAR-1536-7142-7939,
WIT-11669,CLM-02630,Harinakshi,,Thaker,Harinakshi Thaker,97934641810,harinakshi30@rediffmail.com,F,1985-11-27,UID-545159541668,
WIT-11670,CLM-02630,Vihaan,,Dube,Vihaan Dube,97110802484,vihaan65@outlook.co.in,M,1985-02-27,AADHAR-2793-8674-3675,
WIT-11671,CLM-02085,Wakeeta,,Nadig,Wakeeta Nadig,99928014894,wakeeta86@live.com,F,1993-10-10,UID-875181752460,
WIT-11672,CLM-02085,Ati,,Mangat,Ati Mangat,99535668541,ati19@live.com,F,1972-02-29,AADHAR-9321-6357-8232,
WIT-11673,CLM-02795,Siya,,Prashad,Siya Prashad,97298313782,siya74@live.com,F,1986-03-09,AADHAR-4775-6211-5540,
WIT-11674,CLM-02795,Wriddhish,,Ravel,Wriddhish Ravel,99601489716,wriddhish82@hotmail.com,M,2006-03-08,VOTER-B339092,
WIT-11675,CLM-01393,Zinal,,Kapadia,Zinal Kapadia,99494905786,zinal83@hotmail.com,F,1984-12-06,AADHAR-1308-5601-6922,
WIT-11676,CLM-01393,Riya,,Prasad,Riya Prasad,99687104147,riya94@hotmail.com,F,1977-05-24,AADHAR-1900-6306-1969,
WIT-11677,CLM-01001,Simon,,Menon,Simon Menon,97044536823,simon88@gmail.com,M,2003-12-17,AADHAR-5866-9776-4390,
WIT-11678,CLM-01588,Indrajit,,Koshy,Indrajit Koshy,98471305381,indrajit48@live.com,M,1973-06-12,VOTER-D868776,
WIT-11679,CLM-01588,Gavin,,Doshi,Gavin Doshi,99962183180,gavin93@live.com,M,1969-12-14,VOTER-D688167,
WIT-11680,CLM-01588,Yoshita,,Shah,Yoshita Shah,97577933576,yoshita57@gmail.com,F,1956-06-22,AADHAR-4814-6237-9864,
WIT-11681,CLM-01954,Ganga,,Om,Ganga Om,98668063465,ganga15@gmail.com,F,1959-06-10,AADHAR-7993-1604-3958,
WIT-11682,CLM-00569,Chatresh,,Bhalla,Chatresh Bhalla,97674144813,chatresh83@outlook.co.in,M,1987-12-03,UID-829725049768,MEM-11956
WIT-11683,CLM-00569,Pranit,,Bhatti,Pranit Bhatti,97335953944,pranit57@yahoo.com,M,1967-09-28,VOTER-B387521,
WIT-11684,CLM-00800,Chakradev,,Deol,Chakradev Deol,98893975629,chakradev79@gmail.com,M,1976-09-13,AADHAR-3709-2183-4266,
WIT-11685,CLM-02163,Warinder,,Bhagat,Warinder Bhagat,98814940819,warinder88@hotmail.com,M,1955-01-25,UID-863785241195,
WIT-11686,CLM-02163,Abhiram,,Wali,Abhiram Wali,97854315942,abhiram93@gmail.com,M,2000-12-22,AADHAR-9790-2090-7952,
WIT-11687,CLM-00530,Sachi,,Rattan,Sachi Rattan,99387738229,sachi84@hotmail.com,F,1957-10-22,VOTER-E489500,
WIT-11688,CLM-00530,Qabil,,Ramesh,Qabil Ramesh,99391993011,qabil69@rediffmail.com,M,1957-06-24,AADHAR-7329-1502-7562,
WIT-11689,CLM-00530,Urvashi,,Srinivas,Urvashi Srinivas,99793045367,urvashi55@hotmail.com,F,1956-12-13,UID-401810280342,
WIT-11690,CLM-01385,Maanas,,Dhillon,Maanas Dhillon,98126096998,maanas46@yahoo.com,M,1958-02-15,AADHAR-5795-7623-8970,
WIT-11691,CLM-01385,Rayaan,,Kulkarni,Rayaan Kulkarni,99591014244,rayaan41@yahoo.com,M,1972-11-09,AADHAR-1254-9711-9956,
WIT-11692,CLM-01385,Quincy,,Bhatnagar,Quincy Bhatnagar,99177886893,quincy72@gmail.com,M,1955-05-01,AADHAR-7027-4377-8650,
WIT-11693,CLM-02870,Pavani,,Bhat,Pavani Bhat,99922765433,pavani15@outlook.co.in,F,1980-10-30,VOTER-D504790,
WIT-11694,CLM-02870,Hiral,,Nori,Hiral Nori,98295478447,hiral14@hotmail.com,F,1974-07-27,AADHAR-3950-7987-9851,
WIT-11695,CLM-00893,Amaira,,Comar,Amaira Comar,98545407533,amaira36@live.com,F,1984-08-29,VOTER-A967166,MEM-13268
WIT-11696,CLM-00473,Anita,,Choudhry,Anita Choudhry,99837549771,anita63@gmail.com,F,1987-01-21,UID-809768158630,
WIT-11697,CLM-00052,Dhriti,,Dalal,Dhriti Dalal,98441478182,dhriti76@hotmail.com,F,1970-01-29,UID-723171250909,
WIT-11698,CLM-00052,Neel,,Patla,Neel Patla,98531590955,neel65@hotmail.com,M,1960-07-25,UID-700267677870,
WIT-11699,CLM-00052,Diya,,Ramachandran,Diya Ramachandran,98500541384,diya16@outlook.co.in,F,1977-07-08,UID-706907354353,
WIT-11700,CLM-01178,Madhavi,,Butala,Madhavi Butala,98721767074,madhavi11@rediffmail.com,F,2005-11-22,VOTER-B848160,
WIT-11701,CLM-01314,Tanish,,Mukherjee,Tanish Mukherjee,97227966721,tanish38@live.com,M,1979-06-25,UID-278784245741,
WIT-11702,CLM-01314,Madhav,,Dani,Madhav Dani,98089184699,madhav68@outlook.co.in,M,1977-05-19,AADHAR-5755-4278-6726,
WIT-11703,CLM-00470,Kashvi,,Lanka,Kashvi Lanka,99508082155,kashvi94@gmail.com,F,1988-04-03,AADHAR-7139-1866-2535,
WIT-11704,CLM-00470,Joshua,,Choudhury,Joshua Choudhury,98200040856,joshua82@live.com,M,1993-04-20,UID-143943995205,
WIT-11705,CLM-00470,Rajeshri,,Babu,Rajeshri Babu,99661713989,rajeshri46@outlook.co.in,F,1974-03-30,VOTER-C558692,
WIT-11706,CLM-02051,Aarav,,Chokshi,Aarav Chokshi,98425851875,aarav19@gmail.com,M,2005-10-23,AADHAR-7402-8971-9954,
WIT-11707,CLM-02051,Atharv,,Patel,Atharv Patel,99097731284,atharv57@yahoo.com,M,2003-06-04,AADHAR-3765-2278-1516,
WIT-11708,CLM-02051,Bhanumati,,Agarwal,Bhanumati Agarwal,97022171876,bhanumati23@gmail.com,F,1983-11-01,VOTER-B210844,
WIT-11709,CLM-02271,Manbir,,Goda,Manbir Goda,97982857097,manbir86@outlook.co.in,M,1975-08-16,UID-261629601984,
WIT-11710,CLM-02271,Ekapad,,Goswami,Ekapad Goswami,98975351961,ekapad86@gmail.com,M,1985-01-22,UID-453900340683,MEM-13387
WIT-11711,CLM-02225,Tamanna,,Mistry,Tamanna Mistry,97218956634,tamanna73@live.com,F,1972-05-16,VOTER-D193007,
WIT-11712,CLM-02809,Yoshita,,Bava,Yoshita Bava,99288082400,yoshita17@outlook.co.in,F,1960-10-12,AADHAR-2490-5926-9998,
WIT-11713,CLM-00331,Rohan,,Deep,Rohan Deep,98442140264,rohan60@hotmail.com,M,2000-12-08,VOTER-C662697,
WIT-11714,CLM-00331,Aarini,,Panchal,Aarini Panchal,97611838650,aarini92@live.com,F,1952-08-16,VOTER-A383648,
WIT-11715,CLM-02263,Dayamai,,Ravi,Dayamai Ravi,99258169437,dayamai74@rediffmail.com,F,2006-10-12,UID-182075466605,
WIT-11716,CLM-02263,Aahana,,Mammen,Aahana Mammen,98632239976,aahana57@gmail.com,F,1966-06-21,AADHAR-8267-9953-4064,
WIT-11717,CLM-02263,Vritti,,Nair,Vritti Nair,97143906424,vritti95@gmail.com,F,1976-01-30,VOTER-D569783,MEM-10417
WIT-11718,CLM-01808,Ayush,,Dave,Ayush Dave,97093795626,ayush88@rediffmail.com,M,2003-04-05,AADHAR-4727-6833-5830,
WIT-11719,CLM-01808,Jackson,,Mohan,Jackson Mohan,99907967172,jackson78@rediffmail.com,M,1997-12-24,AADHAR-1839-1936-5299,
WIT-11720,CLM-01808,Kashvi,,Shukla,Kashvi Shukla,98734699747,kashvi39@outlook.co.in,F,1994-04-18,AADHAR-8412-6298-9058,
WIT-11721,CLM-02426,Bachittar,,Choudhry,Bachittar Choudhry,99548707566,bachittar45@yahoo.com,M,1994-09-13,UID-204923017430,
WIT-11722,CLM-02426,Ishaan,,Mitter,Ishaan Mitter,99940667318,ishaan62@live.com,M,1969-03-26,AADHAR-4557-4642-9433,
WIT-11723,CLM-02928,Sai,,Panchal,Sai Panchal,98288387203,sai13@live.com,F,1988-12-06,AADHAR-6960-7404-2444,MEM-13260
WIT-11724,CLM-01576,Charles,,Golla,Charles Golla,99132878672,charles89@rediffmail.com,M,1982-03-28,UID-519956145214,
WIT-11725,CLM-01750,Odika,,Comar,Odika Comar,98914527946,odika39@outlook.co.in,F,1969-09-20,VOTER-C218510,
WIT-11726,CLM-01750,Aishani,,Date,Aishani Date,97076030562,aishani94@hotmail.com,F,1992-02-12,AADHAR-5345-3467-7056,
WIT-11727,CLM-02214,Jagrati,,Oommen,Jagrati Oommen,99748288617,jagrati32@live.com,F,1997-05-16,VOTER-E867659,
WIT-11728,CLM-01714,Edhitha,,Balay,Edhitha Balay,98447096298,edhitha82@live.com,F,1969-10-23,VOTER-D356494,
WIT-11729,CLM-00837,Sudiksha,,Keer,Sudiksha Keer,97377233933,sudiksha78@outlook.co.in,F,1985-09-27,UID-476995254152,
