driver_id,claim_id,driver_first_name,driver_middle_name,driver_last_name,driver_full_name,driver_mobile,driver_email,driver_gender,driver_gov_id,driver_dob,driver_license_no,relationship_to_insured,is_owner_flag,member_id
DRV-12551,CLM-02552,Barkha,Faqid,Bansal,Barkha Bansal,98726103957,barkha29@yahoo.com,F,UID-770926843259,2003-11-30,DL-8917219888,Relative,0,
DRV-12552,CLM-02553,Yoshita,,Mammen,Yoshita Mammen,98887502527,yoshita42@hotmail.com,F,AADHAR-3782-4222-8567,1963-05-30,DL-3525626669,Spouse,0,
DRV-12553,CLM-02554,Rachita,Osha,Uppal,Rachita Uppal,99033132482,rachita92@rediffmail.com,F,VOTER-D184211,1983-12-25,DL-7310371348,Friend,0,
DRV-12554,CLM-02555,Triveni,Zayan,Baral,Triveni Baral,99710767877,triveni40@gmail.com,F,UID-825892463274,2005-11-27,DL-1345740357,Self,1,MEM-11235
DRV-12555,CLM-02556,Jason,Aashi,Goyal,Jason Goyal,99690383435,jason56@gmail.com,M,AADHAR-9932-8036-4560,1993-01-02,DL-2956505336,Self,1,MEM-10952
DRV-12556,CLM-02557,Nitara,,Suresh,Nitara Suresh,99775103963,nitara61@gmail.com,M,VOTER-D940852,1968-01-27,DL-6262471197,Spouse,0,
DRV-12557,CLM-02558,Sachi,,Rout,Sachi Rout,97769010686,sachi51@outlook.co.in,F,VOTER-A950166,1988-09-13,DL-7952829628,Self,1,MEM-13456
DRV-12558,CLM-02559,Bhanumati,Reva,Suresh,Bhanumati Suresh,97865950824,bhanumati18@outlook.co.in,M,AADHAR-7508-2256-1646,1955-03-05,DL-4293080084,Son,0,
DRV-12559,CLM-02560,Nikita,Gopal,Biswas,Nikita Biswas,98608682438,nikita47@live.com,F,VOTER-D330761,1994-11-28,DL-6739308407,Self,1,MEM-12030
DRV-12560,CLM-02561,Pushti,Veda,Kapur,Pushti Kapur,99468207323,pushti89@hotmail.com,F,VOTER-D421867,2006-10-12,DL-2113539097,Son,0,
DRV-12561,CLM-02562,Ekavir,Yuvraj,Bajwa,Ekavir Bajwa,97609564341,ekavir73@live.com,M,VOTER-B676413,1991-02-22,DL-1075286617,Self,1,MEM-10807
DRV-12562,CLM-02563,Ubika,Neha,Srinivasan,Ubika Srinivasan,97385964772,ubika75@hotmail.com,M,AADHAR-2831-2904-5298,1997-04-22,DL-4590021597,Relative,0,
DRV-12563,CLM-02564,Maya,Daniel,Patil,Maya Patil,97896871726,maya21@yahoo.com,M,VOTER-E694786,2007-01-15,DL-8185276453,Spouse,0,
DRV-12564,CLM-02565,Vansha,Girindra,Wable,Vansha Wable,97997963179,vansha91@yahoo.com,F,VOTER-E489449,1960-06-26,DL-9180267433,Self,1,MEM-11022
DRV-12565,CLM-02566,Bhanumati,,Chaudhary,Bhanumati Chaudhary,98529012420,bhanumati39@live.com,F,AADHAR-6775-3607-7969,1965-10-22,DL-7522302500,Self,1,MEM-12413
DRV-12566,CLM-02567,Reva,Amruta,Walia,Reva Walia,97442279931,reva31@yahoo.com,F,AADHAR-4665-4289-4146,1993-11-03,DL-8192610074,Spouse,0,
DRV-12567,CLM-02568,Bina,Ganga,Shah,Bina Shah,99751029185,bina63@gmail.com,F,VOTER-D926746,2001-08-02,DL-5448295653,Self,1,MEM-11064
DRV-12568,CLM-02569,Yahvi,Alexander,Pingle,Yahvi Pingle,98441272534,yahvi11@gmail.com,F,UID-678060453792,1969-03-19,DL-3683325723,Friend,0,
DRV-12569,CLM-02570,Suhani,Jackson,Karpe,Suhani Karpe,97625197266,suhani95@yahoo.com,F,AADHAR-4740-4275-9178,2006-11-03,DL-2545097240,Friend,0,
DRV-12570,CLM-02571,Abhimanyu,Janya,Keer,Abhimanyu Keer,97604653539,abhimanyu70@rediffmail.com,M,VOTER-D275928,1981-12-21,DL-5921562015,Self,1,MEM-11529
DRV-12571,CLM-02572,Brijesh,Yadavi,Patil,Brijesh Patil,98662570286,brijesh93@hotmail.com,M,UID-311260045792,1975-04-02,DL-9046337642,Self,1,MEM-10043
DRV-12572,CLM-02573,Idika,Bhavna,Iyengar,Idika Iyengar,98985332231,idika30@yahoo.com,M,VOTER-E706448,2005-05-02,DL-5071482726,Relative,0,
DRV-12573,CLM-02574,Jalsa,Sudiksha,Singh,Jalsa Singh,99728955742,jalsa53@rediffmail.com,M,UID-409999451217,1999-05-02,DL-3523741049,Paid Driver,0,
DRV-12574,CLM-02575,Dhruv,Abha,Muni,Dhruv Muni,99849122418,dhruv98@outlook.co.in,M,VOTER-A104572,1965-06-20,DL-6788352153,Self,1,MEM-13455
DRV-12575,CLM-02576,Riya,Aadi,Mohanty,Riya Mohanty,97399357841,riya64@outlook.co.in,M,AADHAR-4013-2249-6841,1975-06-14,DL-3317047255,Daughter,0,
DRV-12576,CLM-02577,Prisha,Chandani,Tank,Prisha Tank,97580953629,prisha50@yahoo.com,M,AADHAR-6076-7929-8209,1966-08-28,DL-6109533198,Relative,0,
DRV-12577,CLM-02578,Jasmit,Orinder,Hans,Jasmit Hans,99900143665,jasmit12@live.com,F,VOTER-C525996,1984-08-12,DL-2852204075,Paid Driver,0,
DRV-12578,CLM-02579,Siya,Nihal,Bedi,Siya Bedi,98819604157,siya31@gmail.com,M,VOTER-A878356,1984-02-28,DL-4000724418,Son,0,
DRV-12579,CLM-02580,Adweta,,Sodhi,Adweta Sodhi,98734824980,adweta60@gmail.com,F,UID-282011077923,2006-11-19,DL-5098074645,Paid Driver,0,
DRV-12580,CLM-02581,Pranav,,Sabharwal,Pranav Sabharwal,98832095029,pranav22@hotmail.com,M,AADHAR-3482-8561-1074,1976-05-23,DL-3330624325,Self,1,MEM-10598
DRV-12581,CLM-02582,Diya,Jasmit,Prabhakar,Diya Prabhakar,99995168865,diya18@live.com,F,VOTER-B403719,2000-07-24,DL-7998154896,Friend,0,
DRV-12582,CLM-02583,Megha,,Konda,Megha Konda,98894599806,megha26@yahoo.com,F,VOTER-A482328,1992-11-23,DL-6527868289,Paid Driver,0,
DRV-12583,CLM-02584,Rachana,Yadavi,Hari,Rachana Hari,99965658825,rachana41@hotmail.com,M,UID-685464247236,1999-07-14,DL-5059282316,Relative,0,
DRV-12584,CLM-02585,Nimrat,,Jhaveri,Nimrat Jhaveri,98987439105,nimrat40@hotmail.com,F,AADHAR-5827-1962-1980,1958-12-10,DL-5049476030,Relative,0,
DRV-12585,CLM-02586,Ishanvi,Raksha,Seth,Ishanvi Seth,99563073929,ishanvi10@outlook.co.in,F,VOTER-E181299,1968-12-24,DL-5739000363,Son,0,
DRV-12586,CLM-02587,Bhavini,,Nagi,Bhavini Nagi,99489030606,bhavini27@rediffmail.com,F,VOTER-D921116,1991-12-09,DL-9320010383,Self,1,MEM-12049
DRV-12587,CLM-02588,Dominic,,Kota,Dominic Kota,99516642362,dominic55@outlook.co.in,M,AADHAR-2784-4274-4108,1975-06-08,DL-9585183230,Self,1,MEM-11395
DRV-12588,CLM-02589,Bhavani,Krishna,Bakshi,Bhavani Bakshi,99287421290,bhavani18@hotmail.com,F,AADHAR-7024-8031-1241,1971-08-09,DL-1831409587,Relative,0,
DRV-12589,CLM-02590,Pushti,,Varma,Pushti Varma,99095237640,pushti20@live.com,F,AADHAR-5749-2037-6008,1969-12-21,DL-1373764515,Self,1,MEM-11408
DRV-12590,CLM-02591,Kritika,Chaitaly,Warrior,Kritika Warrior,98842425914,kritika10@rediffmail.com,F,AADHAR-5092-7533-7053,1993-11-04,DL-4709889501,Friend,0,
DRV-12591,CLM-02592,Krishna,,Sha,Krishna Sha,99564250568,krishna66@rediffmail.com,M,UID-478304716001,1969-02-02,DL-6522879966,Son,0,
DRV-12592,CLM-02593,Ekanta,Lavanya,Barad,Ekanta Barad,97019420870,ekanta39@live.com,F,VOTER-C433201,1959-03-08,DL-3880910250,Paid Driver,0,
DRV-12593,CLM-02594,Gautam,Yashoda,Chaudhari,Gautam Chaudhari,97807009023,gautam92@yahoo.com,M,AADHAR-7086-8531-7612,2001-09-02,DL-5400037174,Self,1,MEM-10605
DRV-12594,CLM-02595,Janani,Harita,Dhawan,Janani Dhawan,98912274515,janani13@outlook.co.in,M,UID-439415858586,1964-06-01,DL-4800630386,Daughter,0,
DRV-12595,CLM-02596,Kevin,Lekha,Vasa,Kevin Vasa,98451650548,kevin91@hotmail.com,M,VOTER-A684751,1998-08-23,DL-8752408319,Self,1,MEM-12540
DRV-12596,CLM-02597,Yochana,,Dubey,Yochana Dubey,99534602534,yochana97@hotmail.com,M,AADHAR-4545-9667-5578,1987-09-07,DL-9423746074,Son,0,
DRV-12597,CLM-02598,Edhitha,Advik,Wali,Edhitha Wali,98804585380,edhitha44@live.com,F,UID-821124781704,1970-10-21,DL-1632174223,Paid Driver,0,
DRV-12598,CLM-02599,Jagvi,Libni,Kohli,Jagvi Kohli,97092797147,jagvi55@gmail.com,M,UID-219261577654,1960-11-15,DL-6891363991,Paid Driver,0,
DRV-12599,CLM-02600,Chameli,,Wali,Chameli Wali,97071073150,chameli38@gmail.com,F,UID-484508973306,1967-10-12,DL-4173399567,Friend,0,
DRV-12600,CLM-02601,Amruta,,Shanker,Amruta Shanker,98011533367,amruta22@live.com,F,UID-244588055999,1993-06-16,DL-9700751643,Paid Driver,0,
DRV-12601,CLM-02602,Maanas,Upma,Hayre,Maanas Hayre,99331563469,maanas85@yahoo.com,M,UID-870557265408,1984-05-08,DL-4238320736,Self,1,MEM-12577
DRV-12602,CLM-02603,Shravya,Yadavi,Gupta,Shravya Gupta,98868850316,shravya28@outlook.co.in,M,AADHAR-9925-6888-4360,1978-06-29,DL-9892599935,Spouse,0,
DRV-12603,CLM-02604,Warda,,Saini,Warda Saini,97652493334,warda43@gmail.com,F,AADHAR-7386-7902-6441,1993-02-24,DL-5939849781,Friend,0,
DRV-12604,CLM-02605,Manthan,,Dixit,Manthan Dixit,97826562988,manthan18@gmail.com,M,VOTER-D518820,1994-10-03,DL-1624529210,Self,1,MEM-11947
DRV-12605,CLM-02606,Gavin,,Upadhyay,Gavin Upadhyay,98401305511,gavin93@hotmail.com,M,UID-918642178251,1975-07-25,DL-6362639069,Self,1,MEM-12945
DRV-12606,CLM-02607,Urvi,,Sastry,Urvi Sastry,97810617310,urvi82@outlook.co.in,M,VOTER-A767066,1986-04-04,DL-5948734387,Relative,0,
DRV-12607,CLM-02608,Jagat,,Suresh,Jagat Suresh,98528716237,jagat53@rediffmail.com,M,VOTER-D542794,1994-11-28,DL-2916843554,Self,1,MEM-11340
DRV-12608,CLM-02609,Idika,Gautam,Chawla,Idika Chawla,98131034257,idika44@yahoo.com,F,VOTER-A910529,1980-11-23,DL-9815938558,Daughter,0,
DRV-12609,CLM-02610,Omisha,Ekavir,Sani,Omisha Sani,99666643235,omisha85@hotmail.com,M,AADHAR-3186-7219-7801,1991-08-24,DL-5840042438,Paid Driver,0,
DRV-12610,CLM-02611,Megha,Wriddhish,Krishnan,Megha Krishnan,99589620832,megha52@hotmail.com,M,VOTER-B414433,1994-07-02,DL-3216067816,Friend,0,
DRV-12611,CLM-02612,Eshana,Mohammed,Tailor,Eshana Tailor,97339653295,eshana25@hotmail.com,F,VOTER-E642324,1997-08-03,DL-1613866671,Self,1,MEM-13185
DRV-12612,CLM-02613,Aahana,Tanish,Jaggi,Aahana Jaggi,99477776771,aahana93@outlook.co.in,M,UID-915809312932,1999-10-30,DL-9103752508,Relative,0,
DRV-12613,CLM-02614,Ekta,Balvan,Bava,Ekta Bava,99611941062,ekta26@yahoo.com,F,VOTER-A894375,1979-12-17,DL-5700209224,Daughter,0,
DRV-12614,CLM-02615,Bhavya,Deepa,Dhillon,Bhavya Dhillon,97991279017,bhavya47@rediffmail.com,F,AADHAR-3255-2189-5326,1992-05-29,DL-1855068534,Friend,0,
DRV-12615,CLM-02616,Bhavika,,Munshi,Bhavika Munshi,98755717645,bhavika17@outlook.co.in,F,UID-134635842974,1988-05-04,DL-3024224700,Paid Driver,0,
DRV-12616,CLM-02617,Kala,,Brar,Kala Brar,97431384743,kala89@yahoo.com,M,AADHAR-2056-7989-7245,1957-07-17,DL-1254048328,Spouse,0,
DRV-12617,CLM-02618,Mahika,Vyanjana,Wagle,Mahika Wagle,98575853987,mahika13@yahoo.com,M,VOTER-E202293,1961-03-25,DL-2753462721,Daughter,0,
DRV-12618,CLM-02619,Rajata,Bhavani,Bhattacharyya,Rajata Bhattacharyya,97241494394,rajata40@hotmail.com,M,UID-220794250222,1964-01-17,DL-5840791681,Son,0,
DRV-12619,CLM-02620,Neha,Oliver,Dugal,Neha Dugal,99425921409,neha15@outlook.co.in,F,VOTER-B384784,1960-03-07,DL-1612912225,Friend,0,
DRV-12620,CLM-02621,Nirja,Jagvi,Mohan,Nirja Mohan,99824682392,nirja99@live.com,F,VOTER-E185839,2006-01-31,DL-1221490341,Daughter,0,
DRV-12621,CLM-02622,Jeevika,Chasmum,Shenoy,Jeevika Shenoy,99812071203,jeevika74@yahoo.com,F,VOTER-C131500,2001-02-04,DL-8607354193,Friend,0,
DRV-12622,CLM-02623,Nisha,,Chanda,Nisha Chanda,98193977615,nisha69@gmail.com,M,AADHAR-9985-5000-5030,1957-04-04,DL-3988827843,Daughter,0,
DRV-12623,CLM-02624,Sara,Suhani,Kalla,Sara Kalla,98711926066,sara45@rediffmail.com,M,AADHAR-3177-8518-4126,1978-04-13,DL-6727758859,Son,0,
DRV-12624,CLM-02625,Sai,Mohammed,Chaudry,Sai Chaudry,99008294159,sai16@rediffmail.com,M,UID-443138502515,1969-12-11,DL-3903521661,Self,1,MEM-10893
DRV-12625,CLM-02626,Vedika,Harish,Seth,Vedika Seth,99455919193,vedika17@hotmail.com,M,UID-489145961659,2001-01-12,DL-8516351900,Relative,0,
DRV-12626,CLM-02627,Bhanumati,Qarin,Om,Bhanumati Om,97554520142,bhanumati31@hotmail.com,M,AADHAR-3871-2178-6423,1969-03-14,DL-3964272111,Paid Driver,0,
DRV-12627,CLM-02628,Reva,Qabil,Basu,Reva Basu,98476089403,reva46@rediffmail.com,F,UID-158160813570,1990-08-18,DL-3878226340,Self,1,MEM-12791
DRV-12628,CLM-02629,Mahika,,Rastogi,Mahika Rastogi,98319479881,mahika83@outlook.co.in,M,VOTER-E212379,1972-07-22,DL-6287687440,Relative,0,
DRV-12629,CLM-02630,Jagvi,Rayaan,Narayanan,Jagvi Narayanan,97415491856,jagvi16@live.com,F,VOTER-B734038,1998-06-07,DL-5965771953,Self,1,MEM-10217
DRV-12630,CLM-02631,Omisha,Agastya,Dutt,Omisha Dutt,98301746348,omisha71@rediffmail.com,M,VOTER-C304394,1987-05-28,DL-4167827758,Spouse,0,
DRV-12631,CLM-02632,Warhi,Radha,Date,Warhi Date,98617624022,warhi14@outlook.co.in,M,VOTER-E197135,1968-08-20,DL-7222655779,Daughter,0,
DRV-12632,CLM-02633,Vidhi,,Mitra,Vidhi Mitra,99051674101,vidhi37@yahoo.com,M,VOTER-E669897,1973-02-22,DL-3433773590,Relative,0,
DRV-12633,CLM-02634,Sanaya,Sanaya,Rau,Sanaya Rau,97525459115,sanaya59@hotmail.com,M,VOTER-E666960,1999-05-27,DL-7121869805,Relative,0,
DRV-12634,CLM-02635,Bhavna,Vyanjana,Suresh,Bhavna Suresh,97443309119,bhavna32@live.com,F,AADHAR-5949-2885-7996,1992-07-17,DL-2138484264,Son,0,
DRV-12635,CLM-02636,Charvi,,Sabharwal,Charvi Sabharwal,98604822857,charvi88@yahoo.com,F,AADHAR-9857-6101-1203,1980-03-20,DL-5347271281,Friend,0,
DRV-12636,CLM-02637,Sai,Joshua,Khanna,Sai Khanna,99648794625,sai59@rediffmail.com,M,UID-689037739251,1954-11-20,DL-8343666239,Paid Driver,0,
DRV-12637,CLM-02638,Sachi,,Rout,Sachi Rout,97769010686,sachi51@outlook.co.in,F,VOTER-A950166,1988-09-13,DL-3786457387,Self,1,MEM-13456
DRV-12638,CLM-02639,Teerth,Vedika,Bhalla,Teerth Bhalla,98793980256,teerth46@gmail.com,M,UID-431282717489,1966-01-17,DL-5239162167,Self,1,MEM-10604
DRV-12639,CLM-02640,Anya,Ekavir,Sur,Anya Sur,97154976158,anya46@hotmail.com,F,VOTER-A489755,1971-07-15,DL-3914581860,Friend,0,
DRV-12640,CLM-02641,Sachi,Ekaraj,Buch,Sachi Buch,97662218817,sachi74@outlook.co.in,M,VOTER-B133167,1961-03-28,DL-2093559884,Spouse,0,
DRV-12641,CLM-02642,Aachal,,Sarna,Aachal Sarna,97897127750,aachal61@yahoo.com,F,AADHAR-3424-4506-8898,1960-09-07,DL-5967164035,Son,0,
DRV-12642,CLM-02643,Abhimanyu,Anusha,Raman,Abhimanyu Raman,98096389812,abhimanyu75@gmail.com,M,UID-475984949416,1974-10-01,DL-2028471607,Self,1,MEM-11174
DRV-12643,CLM-02644,Faqid,Lipika,Mutti,Faqid Mutti,97507677614,faqid59@rediffmail.com,M,VOTER-A353103,1994-03-05,DL-3867703278,Self,1,MEM-10946
DRV-12644,CLM-02645,Divya,,Kunda,Divya Kunda,98969515320,divya76@hotmail.com,F,UID-475036415176,1966-07-19,DL-4583673298,Paid Driver,0,
DRV-12645,CLM-02646,Eiravati,Qarin,Upadhyay,Eiravati Upadhyay,97526024976,eiravati35@yahoo.com,F,VOTER-C538455,1957-02-02,DL-7979978497,Paid Driver,0,
DRV-12646,CLM-02647,Maanas,Ekaja,Nayak,Maanas Nayak,97236818354,maanas14@rediffmail.com,M,AADHAR-8155-9939-7179,2003-08-07,DL-3199609159,Self,1,MEM-11559
DRV-12647,CLM-02648,Prisha,,Balasubramanian,Prisha Balasubramanian,97098949535,prisha86@rediffmail.com,M,AADHAR-5967-2838-8180,1984-12-07,DL-9697562180,Daughter,0,
DRV-12648,CLM-02649,Urmi,,Lala,Urmi Lala,99166073636,urmi25@yahoo.com,F,VOTER-D584336,2006-05-29,DL-4495412656,Son,0,
DRV-12649,CLM-02650,Kalpit,Widisha,Lata,Kalpit Lata,99386627734,kalpit82@live.com,M,UID-678415916819,1971-11-12,DL-3209992173,Self,1,MEM-10971
DRV-12650,CLM-02651,Sneha,Reva,Sagar,Sneha Sagar,97459379804,sneha49@rediffmail.com,M,UID-972605542524,2000-11-09,DL-6774597412,Son,0,
DRV-12651,CLM-02652,Jason,Rachit,Dewan,Jason Dewan,98463207280,jason39@outlook.co.in,M,VOTER-C180905,1986-08-29,DL-4744019295,Self,1,MEM-12946
DRV-12652,CLM-02653,Radhika,Lakshit,Palan,Radhika Palan,98081172766,radhika22@yahoo.com,F,UID-884018606379,1970-03-16,DL-8162171589,Friend,0,
DRV-12653,CLM-02654,Oviya,,Shroff,Oviya Shroff,97553020313,oviya20@yahoo.com,M,UID-470061374436,1988-07-14,DL-6719976734,Paid Driver,0,
DRV-12654,CLM-02655,Tanvi,Anirudh,Thaker,Tanvi Thaker,99208594353,tanvi34@hotmail.com,M,VOTER-B156095,1964-09-27,DL-6164685637,Friend,0,
DRV-12655,CLM-02656,Vansha,,Sandhu,Vansha Sandhu,99453672026,vansha15@gmail.com,F,VOTER-E797220,1978-10-19,DL-3459181171,Son,0,
DRV-12656,CLM-02657,Divya,Chaaya,Venkataraman,Divya Venkataraman,99851641102,divya19@hotmail.com,F,AADHAR-4755-5429-4802,1996-12-25,DL-8521919610,Paid Driver,0,
DRV-12657,CLM-02658,Manya,Deepa,Kar,Manya Kar,97715235511,manya71@gmail.com,F,VOTER-E844245,2000-12-16,DL-3647101478,Paid Driver,0,
DRV-12658,CLM-02659,Divya,,Mittal,Divya Mittal,99588214980,divya30@live.com,M,AADHAR-6518-8789-1686,1977-11-19,DL-1208387844,Daughter,0,
DRV-12659,CLM-02660,Indira,Mitesh,Sawhney,Indira Sawhney,98947908001,indira13@outlook.co.in,F,VOTER-C747180,1993-05-07,DL-8875098588,Daughter,0,
DRV-12660,CLM-02661,Dalaja,Isaac,Naik,Dalaja Naik,99568251790,dalaja66@hotmail.com,F,VOTER-C887903,1980-05-06,DL-3511549709,Self,1,MEM-10814
DRV-12661,CLM-02662,Yauvani,Suhani,Bath,Yauvani Bath,99221993180,yauvani82@gmail.com,F,AADHAR-8415-9222-2127,1977-09-24,DL-8678327029,Self,1,MEM-10505
DRV-12662,CLM-02663,Mohini,Raghav,Bhagat,Mohini Bhagat,97430641282,mohini42@yahoo.com,F,VOTER-D295815,2004-12-24,DL-2489412691,Son,0,
DRV-12663,CLM-02664,Dayamai,Quincy,Soni,Dayamai Soni,98125357978,dayamai16@hotmail.com,M,AADHAR-1826-5480-1779,2006-06-21,DL-9212679778,Son,0,
DRV-12664,CLM-02665,Forum,Yahvi,Gour,Forum Gour,99002303912,forum55@outlook.co.in,F,VOTER-D888745,1977-12-03,DL-8487557643,Self,1,MEM-11649
DRV-12665,CLM-02666,Megha,Qushi,Mohan,Megha Mohan,98212873777,megha66@yahoo.com,F,UID-228144095120,1988-05-05,DL-1123367223,Self,1,MEM-10766
DRV-12666,CLM-02667,Vamakshi,Mahika,Shukla,Vamakshi Shukla,99511959623,vamakshi53@hotmail.com,F,AADHAR-8014-8745-6102,1961-07-21,DL-6754840715,Relative,0,
DRV-12667,CLM-02668,Bachittar,Aashi,Dugar,Bachittar Dugar,97583448631,bachittar80@hotmail.com,M,AADHAR-7341-5622-6606,1994-06-20,DL-6258104962,Self,1,MEM-12735
DRV-12668,CLM-02669,Charita,,Bava,Charita Bava,98481122616,charita20@live.com,F,UID-193199069355,2007-08-22,DL-6970958542,Daughter,0,
DRV-12669,CLM-02670,Hemani,Jonathan,Pillai,Hemani Pillai,97593754212,hemani45@gmail.com,F,AADHAR-1555-9105-8513,1979-02-10,DL-6141173896,Spouse,0,
DRV-12670,CLM-02671,Wakeeta,,Munshi,Wakeeta Munshi,99657572331,wakeeta48@rediffmail.com,M,AADHAR-1518-9302-8705,1981-12-30,DL-7459343858,Spouse,0,
DRV-12671,CLM-02672,Saksham,,Srinivasan,Saksham Srinivasan,98481299406,saksham60@yahoo.com,M,VOTER-E889170,1970-10-13,DL-5710533078,Self,1,MEM-13019
DRV-12672,CLM-02673,Udyati,Gaurangi,Bansal,Udyati Bansal,98605265411,udyati55@rediffmail.com,M,UID-696036073912,1996-10-21,DL-3706432886,Relative,0,
DRV-12673,CLM-02674,Jyoti,Zansi,Narain,Jyoti Narain,99542157120,jyoti98@outlook.co.in,M,UID-619145135964,1963-03-01,DL-5143843645,Daughter,0,
DRV-12674,CLM-02675,Jyoti,,Chowdhury,Jyoti Chowdhury,99481118110,jyoti61@outlook.co.in,F,VOTER-D375837,1970-12-04,DL-4929398840,Self,1,MEM-12129
DRV-12675,CLM-02676,Anya,Amaira,Balakrishnan,Anya Balakrishnan,97312105638,anya64@yahoo.com,F,VOTER-E643828,1992-01-01,DL-2402622873,Spouse,0,
DRV-12676,CLM-02677,Sanya,Harinakshi,Datta,Sanya Datta,99684174094,sanya37@live.com,F,VOTER-D887329,1955-12-16,DL-7914928506,Son,0,
DRV-12677,CLM-02678,Yoshita,Abhimanyu,Swamy,Yoshita Swamy,97029511053,yoshita95@live.com,M,AADHAR-2651-7879-6658,1988-12-18,DL-6338821973,Spouse,0,
DRV-12678,CLM-02679,Mitali,,Murthy,Mitali Murthy,98234886482,mitali69@rediffmail.com,F,AADHAR-2718-3447-6261,1999-02-22,DL-2121463181,Self,1,MEM-10347
DRV-12679,CLM-02680,Viraj,Tanish,Narasimhan,Viraj Narasimhan,99376276765,viraj79@yahoo.com,M,VOTER-D526075,1970-12-27,DL-4398015372,Self,1,MEM-10128
DRV-12680,CLM-02681,Anamika,Anita,Iyengar,Anamika Iyengar,98824654286,anamika82@outlook.co.in,M,AADHAR-5165-2947-5720,2001-07-25,DL-4729773706,Paid Driver,0,
DRV-12681,CLM-02682,Wyatt,,Chana,Wyatt Chana,97011417375,wyatt41@live.com,M,VOTER-C493234,1996-02-08,DL-1022686502,Self,1,MEM-12738
DRV-12682,CLM-02683,Mahika,Ati,Agate,Mahika Agate,97077589532,mahika18@hotmail.com,F,AADHAR-2193-9572-1079,2001-06-21,DL-1128267595,Self,1,MEM-10142
DRV-12683,CLM-02684,Forum,Yahvi,Gour,Forum Gour,99002303912,forum55@outlook.co.in,F,VOTER-D888745,1977-12-03,DL-9361047400,Self,1,MEM-11649
DRV-12684,CLM-02685,Harsh,,Bhakta,Harsh Bhakta,99002687191,harsh84@outlook.co.in,M,UID-433313504856,1995-09-23,DL-5317745820,Self,1,MEM-12624
DRV-12685,CLM-02686,Varenya,Hema,Ranganathan,Varenya Ranganathan,99570211182,varenya46@live.com,F,VOTER-C137212,1986-12-15,DL-5391866218,Self,1,MEM-11791
DRV-12686,CLM-02687,Rachana,Avni,Bassi,Rachana Bassi,97488542433,rachana10@outlook.co.in,F,VOTER-E311373,1980-09-27,DL-3486260681,Spouse,0,
DRV-12687,CLM-02688,Ekaraj,Azad,Nadkarni,Ekaraj Nadkarni,99459284481,ekaraj97@rediffmail.com,M,AADHAR-3731-6658-3168,1961-04-24,DL-3683551431,Self,1,MEM-12936
DRV-12688,CLM-02689,Dayamai,Darika,Soni,Dayamai Soni,97755700175,dayamai26@live.com,F,AADHAR-6713-3459-2003,1999-08-10,DL-1353021973,Self,1,MEM-10638
DRV-12689,CLM-02690,Kamala,Chaitanya,Kunda,Kamala Kunda,99926938690,kamala18@live.com,F,AADHAR-5054-7669-2089,2006-04-26,DL-4190699712,Self,1,MEM-11992
DRV-12690,CLM-02691,Dhriti,Ekanta,Guha,Dhriti Guha,99450098849,dhriti25@gmail.com,M,UID-193804542800,2004-09-03,DL-4648072773,Spouse,0,
DRV-12691,CLM-02692,Harita,Hamsini,Raja,Harita Raja,99233195096,harita18@yahoo.com,M,VOTER-C770577,1963-05-02,DL-6862235883,Son,0,
DRV-12692,CLM-02693,Osha,Tamanna,Bhat,Osha Bhat,97542013586,osha29@yahoo.com,F,AADHAR-3735-5664-1845,2001-06-01,DL-1845635980,Daughter,0,
DRV-12693,CLM-02694,Vaishnavi,,Karpe,Vaishnavi Karpe,99799499537,vaishnavi17@outlook.co.in,F,VOTER-A516286,2002-09-18,DL-8903652388,Daughter,0,
DRV-12694,CLM-02695,Zansi,Ikbal,Hans,Zansi Hans,97079595706,zansi51@rediffmail.com,M,AADHAR-2191-4701-8092,1965-08-27,DL-3779070037,Relative,0,
DRV-12695,CLM-02696,Abha,,Sarna,Abha Sarna,98595867604,abha44@gmail.com,F,VOTER-E160013,1975-12-16,DL-3131718521,Spouse,0,
DRV-12696,CLM-02697,Praneel,,Goel,Praneel Goel,99366280227,praneel35@outlook.co.in,M,VOTER-B393522,1965-12-29,DL-4473555959,Self,1,MEM-13176
DRV-12697,CLM-02698,Jalsa,,Narula,Jalsa Narula,99568173987,jalsa74@live.com,F,AADHAR-3613-6497-6605,1979-07-08,DL-2958928649,Relative,0,
DRV-12698,CLM-02699,Devika,,Din,Devika Din,98200653171,devika88@yahoo.com,F,UID-401117943319,1998-01-08,DL-3525584644,Paid Driver,0,
DRV-12699,CLM-02700,Prisha,,Barad,Prisha Barad,98884261994,prisha95@outlook.co.in,M,AADHAR-4405-4779-9965,1995-01-04,DL-3379019570,Son,0,
DRV-12700,CLM-02701,Chandran,Kashish,Seth,Chandran Seth,99315246865,chandran48@outlook.co.in,M,UID-614696721339,1981-11-07,DL-9356936390,Self,1,MEM-11696
DRV-12701,CLM-02702,Onkar,Simon,Dani,Onkar Dani,97883960634,onkar67@yahoo.com,M,AADHAR-7530-4036-4317,1978-10-28,DL-4463516755,Self,1,MEM-12978
DRV-12702,CLM-02703,Frado,Aarna,Kadakia,Frado Kadakia,97926619668,frado62@outlook.co.in,M,AADHAR-8504-2339-5056,1996-02-25,DL-8097506725,Self,1,MEM-11561
