member_id,mem_type,mem_first_name,mem_middle_name,mem_last_name,mem_full_name,mem_dob,mem_dod,mem_gender,mem_marital_status,mem_nationality,mem_gov_id,mem_citizenship_status,mem_occupation,mem_educational_qualification,mem_acc_no,mem_permanent_address_line1,mem_permanent_address_line2,mem_permanent_city,mem_permanent_landmark,mem_permanent_state,mem_permanent_country,mem_permanent_pin_code,mem_communication_address_line1,mem_communication_address_line2,mem_communication_city,mem_communication_landmark,mem_communication_state,mem_communication_country,mem_communication_pin_code,mem_telephone_type_1,mem_telephone_number_1,mem_telephone_type_2,mem_telephone_number_2,mem_email_1,mem_email_2,mem_update_date,RUN_TIME_DATE,CUT_OFF_DATE,POL_ACTV_CNT_YR_1,POL_ACTV_CNT_YR_2,POL_ACTV_CNT_YR_3,POL_REN_CNT_YR_1,POL_REN_CNT_YR_2,POL_REN_CNT_YR_3,POL_NB_CNT_YR_1,POL_NB_CNT_YR_2,POL_NB_CNT_YR_3,SUM_INSURED_YR_1,SUM_INSURED_YR_2,SUM_INSURED_YR_3,PREMIUM_AMT_YR_1,PREMIUM_AMT_YR_2,PREMIUM_AMT_YR_3,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPR_AMT_YR_1,APPR_AMT_YR_2,APPR_AMT_YR_3
MEM-12582,I,Chandani,,Kadakia,Chandani Kadakia,1999-08-19,,F,Married,Indian,VOTER-D729004,Resident,Salaried,UNKNOWN,ACC_373291643570,98/426 Dash Marg,Mutti Nagar,Hajipur,Next to Temple,Gujarat,India,656988,H.No. 720 Dayal Circle,Prashad Nagar,Rourkela,,Gujarat,India,366575,Mobile,99812950355,Home,97558143700.0,chandani25@outlook.co.in,,2025-07-06,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,593859.8,0.0,0.0,4040.31,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12583,I,Isaiah,Chakradhar,Tripathi,Isaiah Tripathi,1991-03-16,,M,Widowed,Indian,UID-301409074544,Resident,Business,HSC,ACC_242164714056,779- Rastogi Path,Venkatesh Marg,Chennai,,Chhattisgarh,India,989993,287- Sibal Zila,Dugal Street,Panvel,,Bihar,India,78406,Mobile,97833115191,Home,,isaiah38@rediffmail.com,,2025-08-28,2025-10-27,2025-10-27,2,0,0,2,0,0,0,0,0,1466958.55,0.0,0.0,18153.72,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12584,I,Lekha,Lakshit,Kothari,Lekha Kothari,1994-02-19,,F,Widowed,Indian,AADHAR-3411-1339-3728,Resident,Salaried,POST_GRAD,ACC_251167676965,H.No. 23- Chawla Marg,Soman Chowk,Bhagalpur,,Jharkhand,India,286844,884- Din Ganj,Tata Road,Motihari,,Himachal Pradesh,India,78897,Mobile,99438472983,Office,99386100564.0,lekha48@yahoo.com,,2025-06-02,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,351409.5,0.0,0.0,12479.88,0.0,0.0,1,0,0,1,0,0,0,0,0,43350.19,0.0,0.0,36345.6,0.0,0.0
MEM-12585,B,Leena,,Bava,Leena Bava,1987-06-20,,F,Widowed,Indian,AADHAR-6254-3941-2586,Resident,Business,UNKNOWN,ACC_290851523179,13/54 Hayre Path,Naik,Patna,Near Metro Station,Mizoram,India,47127,011 Kamdar Marg,Bhat Path,Chandrapur,Behind Mall,Mizoram,India,669142,Mobile,99711385159,,,leena17@rediffmail.com,sandaludarsh@example.com,2025-01-24,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,762861.85,0.0,0.0,7273.87,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12586,I,Yashasvi,Vedant,Desai,Yashasvi Desai,1984-04-27,,F,Unknown,Indian,VOTER-C436634,Resident,Business,UNKNOWN,ACC_020655819543,13/303 Ben Chowk,Talwar Nagar,Uluberia,Opposite Park,Bihar,India,114653,H.No. 75- Grewal Circle,Kashyap Street,Bhalswa Jahangir Pur,Near School,Mizoram,India,983077,Mobile,97629980235,,,yashasvi41@hotmail.com,,2025-08-14,2025-10-27,2025-10-27,2,0,0,2,0,0,2,0,0,1382205.5,0.0,0.0,60210.26,0.0,0.0,1,0,0,0,0,0,1,0,0,57955.83,0.0,0.0,61653.7,0.0,0.0
MEM-12587,I,Girindra,,Sandhu,Girindra Sandhu,1972-04-10,,M,Divorced,Indian,AADHAR-5595-1292-1660,Resident,Retired,GRADUATE,ACC_350742514,40 Natt,Ahuja Road,Ratlam,,Himachal Pradesh,India,56214,77/85 Bahl,Upadhyay Street,Kollam,Near School,Gujarat,India,61290,Mobile,9100434489,Office,98292269240.0,girindra21@live.com,cshenoy@example.org,2025-03-21,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,1050426.37,0.0,0.0,19657.64,0.0,0.0,4,0,0,0,0,0,4,0,0,509594.3599999999,0.0,0.0,68286.63,0.0,0.0
MEM-12588,I,Victor,Amruta,Shan,Victor Shan,1998-03-01,,M,Single,Indian,VOTER-B264822,Resident,Salaried,HSC,ACC_376518097804,181- Sankaran Path,Mahal Chowk,Ratlam,,Madhya Pradesh,India,928672,H.No. 222- Ram Nagar,Nagy,Ichalkaranji,Near School,Arunachal Pradesh,India,912497,Mobile,97828810340,Home,,victor22@hotmail.com,nram@example.com,2025-07-14,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,551629.11,0.0,0.0,7172.55,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12589,I,Nitesh,Orinder,Misra,Nitesh Misra,1973-08-21,2024-06-06,M,Widowed,Indian,UID-276515075934,Resident,Retired,GRADUATE,ACC_928817244337,H.No. 57 Guha Road,Mahajan Chowk,Rourkela,Near Metro Station,Mizoram,India,242500,330 Panchal Chowk,Kulkarni Chowk,Sagar,,Maharashtra,India,421988,Mobile,98563994767,Home,99628195219.0,nitesh83@yahoo.com,rbhargava@example.net,2025-02-27,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,362991.95,0.0,0.0,5911.6,0.0,0.0,3,0,0,1,0,0,2,0,0,465700.05,0.0,0.0,120243.72,0.0,0.0
MEM-12590,I,Matthew,,Yohannan,Matthew Yohannan,1961-07-11,,M,Single,Indian,VOTER-A146874,Resident,Retired,HSC,ACC_445841837182,H.No. 08- Dave Nagar,Pant Road,Deoghar,,Madhya Pradesh,India,473375,H.No. 317- Ramesh Circle,Mand Nagar,Mathura,,Odisha,India,258519,Mobile,99095038974,,99372713242.0,matthew96@hotmail.com,,2025-08-30,2025-10-27,2025-10-27,3,1,0,3,0,0,3,0,0,1711178.44,704031.69,0.0,64497.78,23550.6,0.0,1,0,0,1,0,0,0,0,0,26437.13,0.0,0.0,21004.18,0.0,0.0
MEM-12591,I,Gavin,Michael,Karnik,Gavin Karnik,1994-12-14,,M,Single,Indian,UID-356350150053,Foreigner,Salaried,UNKNOWN,ACC_211305307724,H.No. 37- Sangha,Narain Chowk,Bhagalpur,,Uttar Pradesh,India,531651,H.No. 83 Dass Road,Ganguly Chowk,Bhavnagar,,Meghalaya,India,994470,Mobile,98351748037,,97876893059.0,gavin42@gmail.com,,2025-01-03,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,442821.6,0.0,0.0,5988.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12592,I,Yuvraj,,Hari,Yuvraj Hari,1990-12-20,,M,Single,Indian,VOTER-B772119,Resident,Salaried,HSC,ACC_583497593278,H.No. 431 Vig Path,Issac Circle,Anantapur,Opposite Park,Karnataka,India,75186,08- Thaker Zila,Modi Path,Bijapur,Behind Mall,Punjab,India,594375,Mobile,97201134380,,98887311842.0,yuvraj66@outlook.co.in,,2025-05-10,2025-10-27,2025-10-27,2,1,0,2,0,0,0,0,0,1075736.1600000001,619317.88,0.0,32704.88,29898.25,0.0,1,0,0,1,0,0,0,0,0,62469.85,0.0,0.0,53028.7,0.0,0.0
MEM-12593,I,Aashi,,Yogi,Aashi Yogi,1991-02-23,,F,Single,Indian,UID-591394096662,Resident,Salaried,UNKNOWN,ACC_515989653427,H.No. 533- Prabhakar Zila,Rege Nagar,Hyderabad,Opposite Park,Goa,India,111736,54 Konda Road,Gour,Jaipur,,Himachal Pradesh,India,21024,Mobile,98332208190,,,aashi61@rediffmail.com,,2025-05-31,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,650993.13,0.0,0.0,1939.33,0.0,0.0,1,0,0,0,0,0,1,0,0,63562.55,0.0,0.0,57861.44,0.0,0.0
MEM-12594,I,Nitara,Advik,Oza,Nitara Oza,1981-08-24,2024-04-30,F,Unknown,Indian,VOTER-C791192,Resident,Salaried,UNKNOWN,ACC_875900777619,531- Ray Circle,Hari,Gudivada,Next to Temple,Gujarat,India,278296,H.No. 02 Kala Road,Dhillon,Madurai,Near School,Himachal Pradesh,India,463694,Mobile,97203429803,Home,97544979775.0,nitara64@hotmail.com,,2025-05-06,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,391621.67,0.0,0.0,21772.95,0.0,0.0,1,0,0,1,0,0,0,0,0,46593.67,0.0,0.0,49378.1,0.0,0.0
MEM-12595,I,Indali,,Raja,Indali Raja,1965-03-21,,F,Unknown,Indian,VOTER-B706176,Resident,Retired,UNKNOWN,ACC_647909435210,00/917- Ramaswamy Circle,Shetty,Kottayam,Next to Temple,Punjab,India,2018,H.No. 57 Narasimhan Circle,Kara Marg,Jodhpur,Near School,West Bengal,India,398014,Mobile,98339917356,,98453274060.0,indali14@gmail.com,,2025-08-17,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,1231321.65,0.0,0.0,38139.47,0.0,0.0,1,0,0,0,0,0,1,0,0,89638.45,0.0,0.0,82088.99,0.0,0.0
MEM-12596,I,Hemani,Udant,Bala,Hemani Bala,1978-06-24,,F,Single,Indian,VOTER-B252206,Resident,Business,SSC,ACC_406911506209,24/02- Tella Nagar,Gara Marg,Unnao,Next to Temple,Karnataka,India,873592,H.No. 19 Pall Zila,Korpal Street,Coimbatore,,Telangana,India,938033,Mobile,97668772922,,99162457777.0,hemani91@outlook.co.in,,2025-05-09,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,882365.22,0.0,0.0,2559.9,0.0,0.0,2,0,0,0,0,0,2,0,0,108894.15000000001,0.0,0.0,99999.25,0.0,0.0
MEM-12597,I,Aarav,,Sahota,Aarav Sahota,1965-03-05,,M,Widowed,Indian,UID-770969662224,Resident,Retired,GRADUATE,ACC_707563529229,552- Panchal Circle,Sekhon Path,Nadiad,Near Metro Station,Manipur,India,105442,07/43 Sankar Ganj,Devi Street,Khora ,Behind Mall,Uttar Pradesh,India,359837,Mobile,97591648736,Office,98135598410.0,aarav62@hotmail.com,,2025-04-01,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12598,I,Rishi,Gaurangi,Gupta,Rishi Gupta,1974-08-01,,M,Unknown,Indian,VOTER-D535105,Resident,Retired,POST_GRAD,ACC_704214630714,518 Ghosh Chowk,Sinha Path,Akola,Opposite Park,Manipur,India,767614,38/45- Padmanabhan Marg,Dave Ganj,Katihar,Next to Bank,Sikkim,India,383419,Mobile,98922033696,,97286194972.0,rishi26@yahoo.com,,2025-09-03,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,1891088.4,0.0,0.0,29059.29,0.0,0.0,1,0,0,1,0,0,0,0,0,11288.88,0.0,0.0,11401.36,0.0,0.0
MEM-12599,I,Tanish,Rajeshri,Agrawal,Tanish Agrawal,1998-01-31,,M,Single,Indian,AADHAR-6745-7644-9569,Foreigner,Professional,HSC,ACC_765212801457,057 Halder Street,Chaudry Road,Bathinda,Next to Temple,Odisha,India,940544,565- Dave Path,Chawla Nagar,Raipur,Behind Mall,Jharkhand,India,844493,Mobile,98660933239,,,tanish64@live.com,upradhan@example.org,2025-01-03,2025-10-27,2025-10-27,0,1,0,0,0,0,0,0,0,0.0,521815.51,0.0,0.0,18199.87,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12600,I,Imaran,Hritik,Bobal,Imaran Bobal,2007-08-30,,M,Single,Indian,VOTER-E373577,Foreigner,Salaried,GRADUATE,ACC_046862444468,H.No. 041 Bhavsar Circle,Ahluwalia Ganj,Patna,,Uttarakhand,India,338004,87/468 Mani Circle,Nair Road,Hyderabad,,Telangana,India,355701,Mobile,97302655450,Office,,imaran29@hotmail.com,,2025-07-17,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,754816.25,0.0,0.0,13212.39,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12601,I,Osha,,Borah,Osha Borah,1967-02-08,,F,Widowed,Indian,AADHAR-5002-3402-9269,Foreigner,Retired,UNKNOWN,ACC_079259907945,94/77- Saini Ganj,Kannan,Tadipatri,Opposite Park,West Bengal,India,749279,H.No. 67 Tella Ganj,Lall Street,Purnia,Behind Mall,Mizoram,India,716841,Mobile,99604474925,,97587009363.0,osha60@outlook.co.in,,2025-08-05,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,644278.24,0.0,0.0,8862.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12602,I,Krisha,,Varty,Krisha Varty,1993-05-29,,F,Single,Indian,UID-722819834726,Resident,Salaried,SSC,ACC_991379612214,77/69 Sinha Chowk,Subramanian Nagar,Nadiad,Near Metro Station,Assam,India,259831,53 Chatterjee Road,Arya Chowk,Dehri,,Nagaland,India,982907,Mobile,98212975761,Home,97809710252.0,krisha24@outlook.co.in,mitali33@example.net,2025-07-16,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,810240.56,0.0,0.0,10974.57,0.0,0.0,1,0,0,0,0,0,1,0,0,20736.7,0.0,0.0,18943.3,0.0,0.0
MEM-12603,I,Aryan,,Chada,Aryan Chada,2005-10-23,,M,Divorced,Indian,UID-685852336300,Resident,Salaried,GRADUATE,ACC_725307566194,03- Varma Ganj,Shukla Street,Allahabad,Near Metro Station,Madhya Pradesh,India,609249,78/76 Sawhney Circle,Jain Street,Madanapalle,,Sikkim,India,460910,Mobile,97337537640,Office,,aryan48@hotmail.com,,2025-02-18,2025-10-27,2025-10-27,3,0,0,3,0,0,1,0,0,2018327.45,0.0,0.0,65801.56,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12604,I,Amaira,Darsh,Dewan,Amaira Dewan,1962-03-04,,F,Married,Indian,UID-467077748100,Resident,Retired,HSC,ACC_602850431102,09/20 Saini,Bobal Street,Bhopal,Near Metro Station,Punjab,India,770954,95- Goel Marg,Vyas,Latur,Next to Bank,Karnataka,India,974079,Mobile,99397216005,,99838244832.0,amaira52@live.com,,2025-03-15,2025-10-27,2025-10-27,1,1,0,1,0,0,0,0,0,448657.42,575258.27,0.0,15966.11,7440.84,0.0,2,1,0,1,1,0,1,0,0,73325.37,61862.13918219844,0.0,70785.94,57571.085427285565,0.0
MEM-12605,B,Ucchal,Krishna,Ghose,Ucchal Ghose,1967-02-05,,F,Divorced,Indian,VOTER-D523639,NRI,Retired,HSC,ACC_280057387339,198- Seth Road,D’Alia Street,Malegaon,Next to Temple,Manipur,India,309961,36- Kalla Path,Hayer Ganj,Rajpur Sonarpur,Next to Bank,Arunachal Pradesh,India,174031,Mobile,99132210216,Home,,ucchal31@live.com,,2024-10-30,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12606,I,Sarthak,,Sidhu,Sarthak Sidhu,1982-08-22,2024-01-26,M,Single,Indian,AADHAR-1192-4683-6260,Resident,Salaried,POST_GRAD,ACC_797814430989,28/767 Basu Nagar,Amble,Guwahati,,Chhattisgarh,India,227130,H.No. 130- Goyal Chowk,Sastry Path,Sirsa,Near School,Meghalaya,India,178716,Mobile,98820322135,Home,99595805264.0,sarthak62@yahoo.com,,2025-05-24,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,467553.75,0.0,0.0,18319.88,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12607,I,Aadhya,Daksha,Basu,Aadhya Basu,1970-06-17,,F,Single,Indian,UID-720066363350,Resident,Retired,POST_GRAD,ACC_725847703487,H.No. 12- Edwin Circle,Sangha Ganj,Morbi,Opposite Park,Uttarakhand,India,668897,54/007 Shroff Street,Madan Road,Kavali,Next to Bank,West Bengal,India,831469,Mobile,97856186226,,,aadhya47@rediffmail.com,,2024-12-09,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,327892.42,0.0,0.0,10736.49,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12608,I,Urishilla,,Bhagat,Urishilla Bhagat,1991-11-21,2024-12-16,F,Unknown,Indian,UID-488842263705,Resident,Business,GRADUATE,ACC_203627700667,H.No. 24 Balay Nagar,Sangha,Mahbubnagar,Next to Temple,Odisha,India,972049,78/747 Majumdar Road,Basu Road,Ambattur,,Kerala,India,676374,Mobile,99053065913,,97007437991.0,urishilla10@outlook.co.in,jagdishsingh@example.com,2024-11-04,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12609,I,Lavanya,Qarin,Lal,Lavanya Lal,1991-06-29,2025-02-04,F,Widowed,Indian,UID-422084393614,Resident,Salaried,UNKNOWN,ACC_216309844694,33/88 Deshpande Road,Roy Zila,Ranchi,Opposite Park,Tripura,India,785511,92/52- Pai Road,Agrawal,Ratlam,Near School,Gujarat,India,428610,Mobile,97682292385,Office,98712867888.0,lavanya19@gmail.com,,2025-09-26,2025-10-27,2025-10-27,2,1,0,2,0,0,2,0,0,1095365.02,654925.44,0.0,35469.79,23010.55,0.0,2,0,0,1,0,0,1,0,0,87098.40251763962,0.0,0.0,78899.08598832932,0.0,0.0
MEM-12610,I,Rayaan,,Oak,Rayaan Oak,1996-01-26,,M,Single,Indian,UID-748702149541,Resident,Business,POST_GRAD,ACC_641154285556,H.No. 761- Pal Road,Sharaf Ganj,Ahmedabad,,Maharashtra,India,114027,30/730- Thakkar,Aurora Zila,Secunderabad,,Sikkim,India,843402,Mobile,99451887496,Home,,rayaan77@gmail.com,,2025-09-09,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,470671.29,0.0,0.0,13498.58,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12611,I,Ayush,Priya,Brar,Ayush Brar,1970-04-02,,M,Widowed,Indian,VOTER-B431350,Resident,Retired,SSC,ACC_932336071592,673- Bhandari Zila,Sachar Path,Amravati,Next to Temple,Assam,India,232138,770- Rattan Ganj,Bahl Circle,Anand,,Gujarat,India,174410,Mobile,98002685254,Home,,ayush20@gmail.com,,2025-09-25,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,1563195.53,0.0,0.0,41623.19,0.0,0.0,1,0,0,0,0,0,1,0,0,91766.83972561212,0.0,0.0,87244.0936511279,0.0,0.0
MEM-12612,I,Sudiksha,,Chand,Sudiksha Chand,1975-05-24,,F,Single,Indian,UID-628018718105,Resident,Retired,UNKNOWN,ACC_170597165411,H.No. 65- Krishnan Chowk,Mane Street,Nandyal,,Assam,India,462634,H.No. 47- Memon Ganj,Hora Road,Phusro,Near School,Karnataka,India,235879,Mobile,98467205422,,98304390767.0,sudiksha34@outlook.co.in,,2025-05-31,2025-10-27,2025-10-27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12613,I,Yasti,Yug,Pingle,Yasti Pingle,1979-10-19,2024-04-17,F,Unknown,Indian,UID-339191681433,Resident,Business,GRADUATE,ACC_419917016875,013 Soman Ganj,Khalsa Circle,Jamnagar,,Goa,India,76892,16/25- Ranganathan Chowk,Shan Road,Darbhanga,Next to Bank,Haryana,India,280982,Mobile,99286481023,Home,97442929178.0,yasti19@gmail.com,,2025-03-11,2025-10-27,2025-10-27,0,1,0,0,0,0,0,0,0,0.0,491740.01,0.0,0.0,16262.87,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12614,I,Meera,Zilmil,Pant,Meera Pant,1998-01-10,,F,Unknown,Indian,UID-307803967214,Resident,Salaried,HSC,ACC_614348174128,60 Wagle Road,Chakrabarti Marg,Gulbarga,Next to Temple,Bihar,India,6181,H.No. 32- Nagi Street,Prabhakar Circle,Suryapet,Next to Bank,Tripura,India,239911,Mobile,99447902459,Office,,meera59@outlook.co.in,,2025-07-19,2025-10-27,2025-10-27,4,0,0,4,0,0,2,0,0,2118408.46,0.0,0.0,67912.79000000001,0.0,0.0,2,0,0,0,0,0,2,0,0,418698.64999999997,0.0,0.0,53280.67999999999,0.0,0.0
MEM-12615,I,Luke,,Dara,Luke Dara,1975-05-04,,M,Married,Indian,VOTER-B267127,Resident,Retired,HSC,ACC_379355010516,573 Raju Chowk,Parmer Road,Meerut,Opposite Park,Himachal Pradesh,India,424532,761 Palla Zila,Rout,Kirari Suleman Nagar,Near School,Mizoram,India,166130,Mobile,97609370445,,98444799329.0,luke18@rediffmail.com,bainskrisha@example.net,2025-10-21,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,833362.52,0.0,0.0,18910.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12616,I,Hemani,Anusha,Gulati,Hemani Gulati,1970-06-06,,F,Divorced,Indian,UID-145329053538,Resident,Retired,GRADUATE,ACC_173583917381,778 Kant Marg,Manne Chowk,Gurgaon,Near Metro Station,Punjab,India,866923,65/02- Chacko Zila,Varughese Street,Khammam,Near School,Haryana,India,739573,Mobile,99492731291,,,hemani82@hotmail.com,,2025-08-30,2025-10-27,2025-10-27,2,0,0,2,0,0,1,0,0,883825.63,0.0,0.0,22309.11,0.0,0.0,3,0,0,2,0,0,1,0,0,188173.43,0.0,0.0,172859.52000000002,0.0,0.0
MEM-12617,I,Warda,Utkarsh,Sabharwal,Warda Sabharwal,2005-09-07,,F,Divorced,Indian,UID-590401105599,Resident,Business,SSC,ACC_761883493655,H.No. 478 Dutt Ganj,Mannan Street,Deoghar,,Nagaland,India,339164,99/732- Mishra Circle,Rout Street,Barasat,Near School,Bihar,India,296650,Mobile,97449518774,Home,97560527592.0,warda90@gmail.com,,2025-03-20,2025-10-27,2025-10-27,3,1,0,3,0,0,2,1,0,1198503.37,397881.02,0.0,28334.010000000002,14642.65,0.0,1,0,0,1,0,0,0,0,0,43121.16,0.0,0.0,43116.81,0.0,0.0
MEM-12618,I,Isha,Neha,Bassi,Isha Bassi,1992-06-17,,F,Married,Indian,UID-909563947280,Resident,Business,SSC,ACC_950000943763,70/756 Subramaniam Marg,Johal Marg,Amritsar,Near Metro Station,Haryana,India,472906,026 Nazareth Nagar,Dalal Nagar,Tinsukia,Near School,Karnataka,India,380556,Mobile,97408557171,,97337338706.0,isha45@hotmail.com,,2025-04-22,2025-10-27,2025-10-27,2,0,0,2,0,0,2,0,0,1428389.38,0.0,0.0,60278.369999999995,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12619,I,Lipika,Samesh,Butala,Lipika Butala,1988-07-18,,F,Widowed,Indian,VOTER-B903692,Resident,Salaried,POST_GRAD,ACC_661261184356,H.No. 68 Nagi Street,Sule Street,Haridwar,,Andhra Pradesh,India,20183,09/89 Lanka Street,Radhakrishnan Nagar,Mehsana,,Goa,India,430733,Mobile,97228464428,Home,99276340399.0,lipika10@outlook.co.in,,2025-02-06,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,313015.19,0.0,0.0,2833.89,0.0,0.0,1,0,0,1,0,0,0,0,0,82851.94,0.0,0.0,72856.64,0.0,0.0
MEM-12620,I,Baghyawati,Janya,Pall,Baghyawati Pall,1972-10-21,,F,Married,Indian,VOTER-D947674,NRI,Retired,HSC,ACC_709069435791,91/10- Khanna Ganj,Sanghvi Marg,Bijapur,,Sikkim,India,80179,97- Buch Street,Parsa Circle,Meerut,Next to Bank,Assam,India,352872,Mobile,99574126047,Home,97033923617.0,baghyawati67@rediffmail.com,,2024-11-24,2025-10-27,2025-10-27,1,0,0,1,0,0,0,0,0,355000.51,0.0,0.0,4798.83,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12621,I,Vritti,Saanvi,Ben,Vritti Ben,1986-05-23,,F,Divorced,Indian,UID-539434987313,Resident,Salaried,POST_GRAD,ACC_890475950161,23/01 Bajwa Marg,Bhatnagar Chowk,Muzaffarpur,,Telangana,India,287638,89/45- Naik Nagar,Dara Nagar,Anand,Near School,Himachal Pradesh,India,183661,Mobile,98961185156,Office,97398283314.0,vritti55@rediffmail.com,,2025-02-14,2025-10-27,2025-10-27,2,0,0,2,0,0,2,0,0,1242512.49,0.0,0.0,15812.43,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
MEM-12622,I,Chanchal,Saumya,Palla,Chanchal Palla,1997-11-10,,F,Unknown,Indian,VOTER-E244301,Resident,Business,GRADUATE,ACC_221423299778,49/39- Raju Street,Nayak Marg,Avadi,,Maharashtra,India,152128,56/699- Bawa,Chanda Nagar,Rajahmundry,Next to Bank,Nagaland,India,106451,Mobile,97592077112,Office,98620291251.0,chanchal23@outlook.co.in,,2025-05-05,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,572478.32,0.0,0.0,17129.05,0.0,0.0,1,0,0,1,0,0,0,0,0,21604.61,0.0,0.0,21582.6,0.0,0.0
MEM-12623,I,Imaran,Wazir,Kamdar,Imaran Kamdar,1965-11-12,,M,Divorced,Indian,AADHAR-3006-9282-4053,Resident,Retired,SSC,ACC_209263202925,88/71- Soman Street,Sem Marg,Mumbai,Next to Temple,Tamil Nadu,India,632855,H.No. 74 Dalal Chowk,Magar Road,Ambattur,,Punjab,India,307126,Mobile,99332329035,Home,,imaran81@gmail.com,,2025-08-20,2025-10-27,2025-10-27,1,0,0,1,0,0,1,0,0,583664.08,0.0,0.0,20296.86,0.0,0.0,2,0,0,0,0,0,2,0,0,127807.15999999999,0.0,0.0,109424.07,0.0,0.0
